station,last_update,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,AQI
"New Mandi, Muzaffarnagar - UPPCB",2026-04-21 17:00:00,-0.5291408315571609,0.42403674307932976,0.6434228778040263,1.2611046686819847,1.2533717172329957,0.5089024002499029,1.6265723189973782,165.0
"New Moti Bagh, Delhi - MHUA",2026-04-21 17:00:00,-0.5855088365898818,-0.1304728440244092,-0.9148470122476718,-0.22664551226873497,-0.21702466003451443,0.5328535110241515,-0.29215989972594775,96.0
"North Campus, DU, Delhi - IMD",2026-04-21 17:00:00,-0.19093280136083451,-0.1304728440244092,0.6953652074724163,1.0558977471715405,1.3137989656138522,0.6526090648953939,-0.29215989972594775,168.0
"OMC Colony, Suakati - OSPCB",2026-04-21 17:00:00,-0.641876841622603,-0.40772763757627867,-0.8629046825792819,1.7741219724580948,0.8102385624400473,2.4010401514155353,-0.13226554816567057,174.0
"OP Jindal Industrial Park, Tumidih - CECB",2026-04-21 17:00:00,-0.41640482149171876,-0.9622372246800176,2.2016927678557248,0.8506908256610964,-0.21702466003451443,-0.13777759065480696,-0.5320014270663634,92.0
"OP Jindal School, Kunjemura - CECB",2026-04-21 17:00:00,0.372747248966376,-0.9622372246800176,0.851192196477586,-0.5088050293455956,0.004541917361959685,-0.6167998061397773,1.066942088536408,103.0
"Okhla Phase-2, Delhi - DPCC",2026-04-21 17:00:00,0.9927953043263076,2.0875655043905468,3.500251009565473,-0.20099464707992945,1.5555079591372785,0.5328535110241515,1.3067836158768238,180.0
"Old City, Sri Ganganagar - RSPCB",2026-04-21 17:00:00,0.2600112389009339,-0.40772763757627867,-0.23959672655860262,2.851458310387926,0.7498113140591908,-0.16172870142905546,-0.9317373059670563,164.0
"Old MIDC, Jalna - MPCB",2026-04-21 17:00:00,-1.3182929020152556,-0.40772763757627867,-0.29153905622699255,0.4402769826402083,-0.5594457341927017,-0.37728869839729207,-0.29215989972594775,75.0
"Omex Eternity, Vrindavan - UPPCB",2026-04-21 17:00:00,-0.8109808567207661,0.9785463301830687,0.020114921783347058,-0.9448697375552892,-0.05588533101889689,-0.6886531384625227,0.507311858075438,100.0
"Opp GPO Civil Lines, Nagpur - MPCB",2026-04-21 17:00:00,0.2600112389009339,0.1467819495274603,0.9550768558143659,-0.25229637745754047,-0.21702466003451443,-0.3054353660745466,0.42736468229529945,92.0
"PCBL Residential Complex, Durgapur - WBPCB",2026-04-21 17:00:00,-0.698244846655324,0.42403674307932976,1.007019185482756,-1.0731240634993169,-0.17673982778061004,-0.018022036783564392,-0.5320014270663634,94.0
"PWD Junction, Kohima - NPCB",2026-04-21 17:00:00,-1.4873969171134187,-1.2394920182318871,-1.1745586605896214,-1.1244257938769278,-0.21702466003451443,-0.3054353660745466,1.2268364400966851,92.0
"Padmapukur, Howrah - WBPCB",2026-04-21 17:00:00,-0.641876841622603,-0.40772763757627867,-0.759020023242502,-0.40620156859037354,-1.00257888898565,-0.7605064707852683,0.3474175065151609,53.0
"Pallavpuram Phase 2, Meerut - UPPCB",2026-04-21 17:00:00,0.034539218770049694,0.7012915366311993,1.007019185482756,1.2867555338707901,2.240350107453653,1.1555823911546128,0.3474175065151609,214.0
"Pan Bazaar, Guwahati - PCBA",2026-04-21 17:00:00,-0.641876841622603,-0.1304728440244092,-0.23959672655860262,-0.5857576249120121,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Panchawati_Pashan, Pune - IITM",2026-04-21 17:00:00,1.331003334522634,-0.1304728440244092,-0.4993083749005523,-0.43185243377917903,-0.599730566446606,-0.5688975845912801,-0.29215989972594775,73.0
"Pandav Nagari, Nashik - MPCB",2026-04-21 17:00:00,-0.754612851688045,-0.9622372246800176,-0.8109623529108919,-0.0470894559470964,-0.7407274793352714,-0.7126042492367712,-0.5320014270663634,66.0
"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.40772763757627867,1.3186731634930955,-0.09839118632470742,0.04482674961586407,0.2933424032816663,-0.611948602846502,105.0
"Paryavaran Parisar, Bhopal - MPPCB",2026-04-21 17:00:00,-0.41640482149171876,0.42403674307932976,0.020114921783347058,-0.22664551226873497,-0.5393033180657495,-0.6647020276882742,0.8271005611959923,76.0
"Patia, Bhubaneswar - OSPCB",2026-04-21 17:00:00,2.909307475438823,0.1467819495274603,-0.9148470122476718,0.23507006112976422,-0.7407274793352714,-0.7365553600110198,-0.8517901301869177,83.0
"Patparganj, Delhi - DPCC",2026-04-21 17:00:00,0.7109552791627023,0.7012915366311993,2.773058394208014,0.10681573518573667,1.7972169526607047,0.46100017870140586,0.2674703307350223,192.0
"Patti Mehar, Ambala - HSPCB",2026-04-21 17:00:00,-0.07819679129539242,0.7012915366311993,-0.8629046825792819,-0.8166154116112617,-1.868702782444594,-1.5508931263354693,0.42736468229529945,30.0
"Perungudi, Chennai - TNPCB",2026-04-21 17:00:00,0.2600112389009339,-1.2394920182318871,-1.1745586605896214,-1.2783309850097608,-1.224145466382124,-0.35333758762304357,-1.0116844817471948,59.0
"Phase-1 GIDC, Vapi - GPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.6849824311281482,-0.03182740788504288,-0.8166154116112617,-0.21702466003451443,0.43704906792715736,0.3474175065151609,92.0
"Phase-4 GIDC, Vatva - GPCB",2026-04-21 17:00:00,-1.600132927178861,3.7510942657017634,1.838096460176995,-0.25229637745754047,0.3872478237740513,0.8202668403151335,2.8257799556994567,122.0
"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-04-21 17:00:00,-0.754612851688045,-0.1304728440244092,-0.23959672655860262,-0.8935680071776783,-1.123433385747363,-1.023968689302002,0.2674703307350223,47.0
"Polayathode, Kollam - Kerala PCB",2026-04-21 17:00:00,-0.8673488617534871,-0.1304728440244092,-0.23959672655860262,-0.43185243377917903,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Police Commissionerate, Jaipur - RSPCB",2026-04-21 17:00:00,1.331003334522634,3.7510942657017634,-0.13571206722182275,0.6198330389618469,0.08511158186976846,0.10173351708767818,1.3867307916569624,107.0
"Police Line, Saharsa - BSPCB",2026-04-21 17:00:00,0.5418512640645392,-0.40772763757627867,-1.0187316715844517,-0.3035981078351515,0.9109506430748083,1.0597779480576186,0.10757597917474515,148.0
"Police Lines, Jind - HSPCB",2026-04-21 17:00:00,-1.4310289120806976,-0.1304728440244092,0.5914805481356363,-0.43185243377917903,0.20596607863148161,2.664502369932269,-1.1715788333074721,185.0
"Powai, Mumbai - MPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.9622372246800176,-1.0187316715844517,-1.1244257938769278,-0.7407274793352714,-0.5209953630427832,-1.0916316575273335,66.0
"Prabhat Colony, Jalgaon - MPCB",2026-04-21 17:00:00,-0.13456479632811347,-0.9622372246800176,-0.7070776935741121,1.0815486123603462,-0.3378791567962276,-0.2096309229775525,-0.3721070755060863,95.0
"Pragati Nagar, Pratapgarh - RSPCB",2026-04-21 17:00:00,-1.0928208818843714,0.7012915366311993,-0.5512507045689422,0.9019925560387075,0.06496916574281626,-0.7126042492367712,-0.7718429544067792,106.0
"Prashant Garden, Khora - UPPCB",2026-04-21 17:00:00,1.6692113647189601,1.2558011237349382,3.500251009565473,3.2618721534088144,1.9382138655493701,3.1914268069657363,0.507311858075438,341.0
"Pratap Nagar, Bhilwara - RSPCB",2026-04-21 17:00:00,0.2600112389009339,-0.1304728440244092,0.072057251451737,0.4402769826402083,0.12539641412367283,-0.9760664677535049,-0.21221272394580915,109.0
"Priyambada Housing Estate, Haldia - WBPCB",2026-04-21 17:00:00,-0.41640482149171876,-0.40772763757627867,-0.5512507045689422,-0.43185243377917903,-0.7608698954622236,-0.49704425226853466,-0.29215989972594775,65.0
"Punjab Agricultural University, Ludhiana - PPCB",2026-04-21 17:00:00,0.4854832590318181,1.8103107108386771,1.1628461744879257,-0.25229637745754047,-0.05588533101889689,0.2933424032816663,-0.21221272394580915,100.0
"Punjabi Bagh, Delhi - DPCC",2026-04-21 17:00:00,0.9927953043263076,-0.40772763757627867,0.903134526145976,0.7224364997170689,1.5353655430103264,1.0837290588318673,2.985674307259734,179.0
"Pusa, Delhi - DPCC",2026-04-21 17:00:00,2.1765234100134494,2.364820297942416,3.500251009565473,0.4402769826402083,2.5827711816118404,1.5148490527683405,1.3867307916569624,231.0
"Pusa, Delhi - IMD",2026-04-21 17:00:00,3.6420915408641967,-0.1304728440244092,-0.08376973755343281,2.800156580010315,0.8303809785669996,0.31729351405591477,-0.29215989972594775,162.0
"R K Puram, Delhi - DPCC",2026-04-21 17:00:00,-0.4727728265244398,2.6420750914942857,1.993923449182165,-0.021438590758290885,2.159780442945844,1.7064579389623287,2.1862025494583484,210.0
"RIICO Ind. Area III, Bhiwadi - RSPCB",2026-04-21 17:00:00,-0.8673488617534871,0.1467819495274603,0.5395382184672464,-0.329248973023957,0.16568124637757722,2.2573334867700443,-0.21221272394580915,168.0
"RIICO Sitapura, Jaipur - RSPCB",2026-04-21 17:00:00,2.514731440209776,-0.9622372246800176,2.461404416197674,1.6202167813252617,1.192944468852139,0.8681690618636306,-0.21221272394580915,162.0
"RIMT University, Mandi Gobindgarh - PPCB",2026-04-21 17:00:00,0.2600112389009339,0.1467819495274603,-0.13571206722182275,-0.4575032989679846,1.9986411139302267,2.6405512591580207,0.6672062096357152,202.0
"RVCE-Mailasandra, Bengaluru - KSPCB",2026-04-21 17:00:00,-0.9237168667862082,-0.40772763757627867,-0.08376973755343281,-0.6370593552896231,-0.17673982778061004,0.14963573863617521,-0.29215989972594775,94.0
"Rabindra Bharati University, Kolkata - WBPCB",2026-04-21 17:00:00,0.034539218770049694,0.42403674307932976,1.2147885041563156,0.1324666003745422,-0.8414395599700324,-0.37728869839729207,-0.611948602846502,61.0
"Rabindra Sarobar, Kolkata - WBPCB",2026-04-21 17:00:00,-0.5291408315571609,0.42403674307932976,0.3837112294620766,-0.7396628160448452,-1.1838606341282196,-0.9521153569792564,-0.8517901301869177,44.0
"Rachnakar Colony, Aurangabad - MPCB",2026-04-21 17:00:00,-0.13456479632811347,-0.40772763757627867,0.2798265701252967,0.6198330389618469,-0.35802157292317977,-0.3054353660745466,0.10757597917474515,85.0
"Radhakishan Pura, Sikar - RSPCB",2026-04-21 17:00:00,-0.9800848718189292,0.9785463301830687,0.17594191078851687,1.4663115901924288,0.9109506430748083,-0.6407509169140257,-1.0116844817471948,148.0
"Raghunathpali, Rourkela - OSPCB",2026-04-21 17:00:00,0.9364272992935866,-1.2394920182318871,-0.6031930342373322,-0.7140119508560396,-0.277451908415371,0.07778240631342966,-0.8517901301869177,89.0
"Raikhad, Ahmedabad - IITM",2026-04-21 17:00:00,-0.19093280136083451,0.7012915366311993,1.5264424821666551,-0.5088050293455956,0.08511158186976846,-0.25753314452604953,0.5872590338555767,107.0
"Railway Colony, Barmer - RSPCB",2026-04-21 17:00:00,-0.698244846655324,-0.1304728440244092,-0.8629046825792819,0.1324666003745422,-0.35802157292317977,-1.1437242431732446,-1.0916316575273335,85.0
"Railway Colony, Guwahati - PCBA",2026-04-21 17:00:00,-0.19093280136083451,-1.2394920182318871,-1.2265009902580115,-1.3039818501985665,-1.3449999631438372,-0.6167998061397773,-1.0916316575273335,48.0
"Raja Ganj, Dholpur - RSPCB",2026-04-21 17:00:00,-0.24730080639355556,-0.1304728440244092,0.48759588879885646,-0.021438590758290885,-0.09617016327280127,-0.3054353660745466,-0.8517901301869177,98.0
"Rajbagh, Srinagar - JKPCC",2026-04-21 17:00:00,-0.8109808567207661,-0.1304728440244092,-0.23959672655860262,-1.3039818501985665,-1.2845727147629806,-1.167675353947493,-1.0916316575273335,39.0
"Rajbansi Nagar, Patna - BSPCB",2026-04-21 17:00:00,0.9364272992935866,-0.6849824311281482,0.2278842404569068,-0.5857576249120121,0.32682057539319476,1.2992890558001038,-0.29215989972594775,128.0
"Rajendra Nagar North, Guntur - APPCB",2026-04-21 17:00:00,-1.2055568919498134,-0.40772763757627867,-0.3954237155637724,0.26072092631856975,-0.39830640517708416,-0.11382647988055844,-0.21221272394580915,83.0
"Rajendra Nagar, Bareilly - UPPCB",2026-04-21 17:00:00,-0.36003681645899765,-1.2394920182318871,-0.9148470122476718,-1.22702925463215,-0.21702466003451443,-1.0958220216247474,2.426044076798764,92.0
"Rajiv Gandhi Park, Vijayawada - APPCB",2026-04-21 17:00:00,0.09090722380277075,0.42403674307932976,-0.4473660452321624,-0.43185243377917903,-1.123433385747363,-0.5928486953655288,0.2674703307350223,49.0
"Rajiv Nagar, Vijayawada - APPCB",2026-04-21 17:00:00,-0.5855088365898818,-0.1304728440244092,-0.23959672655860262,-0.5601067597232066,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-04-21 17:00:00,-0.41640482149171876,0.42403674307932976,0.17594191078851687,1.1841520731155681,-0.2975943245423232,-0.6886531384625227,0.2674703307350223,99.0
"Rakhial, Ahmedabad - IITM",2026-04-21 17:00:00,-1.5437649221461398,-0.6849824311281482,-1.1745586605896214,-0.12404205151351293,0.3872478237740513,-0.47309314149428616,2.9057271314795954,122.0
"Ram Nagar, Nagpur - MPCB",2026-04-21 17:00:00,-1.0928208818843714,-0.40772763757627867,-0.18765439689021268,0.05551400480812565,-0.277451908415371,-0.11382647988055844,0.02762880339460658,89.0
"Ramachandrapuram, Hyderabad - TSPCB",2026-04-21 17:00:00,0.034539218770049694,-0.40772763757627867,-0.6551353639057221,-0.5601067597232066,-0.47887606968489294,-0.5449464738170317,-0.4520542512862249,79.0
"Ramdaspeth, Akola - MPCB",2026-04-21 17:00:00,-0.698244846655324,0.42403674307932976,-0.6551353639057221,0.7480873649058745,-0.43859123743098855,0.14963573863617521,0.2674703307350223,82.0
"Rampur, Korba - CECB",2026-04-21 17:00:00,-0.698244846655324,-0.1304728440244092,0.5914805481356363,-1.0218223331217058,-0.5795881503196538,-1.0479198000762504,2.5059912525789025,74.0
"Ramteerth Nagar, Belgaum - KSPCB",2026-04-21 17:00:00,-0.19093280136083451,0.7012915366311993,1.5783848118350452,-0.8679171419888727,-0.6803002309544148,-0.49704425226853466,2.2661497252384866,69.0
"Ratandeep Housing Society, Solapur - MPCB",2026-04-21 17:00:00,-0.5855088365898818,0.9785463301830687,2.1497504381873345,-0.277947242646346,0.08511158186976846,0.2933424032816663,-0.7718429544067792,107.0
"Ratanpura, Rupnagar - Ambuja Cements",2026-04-21 17:00:00,0.2600112389009339,-0.1304728440244092,-0.03182740788504288,-0.22664551226873497,-1.6269937889211679,-1.359284240141481,-0.21221272394580915,44.0
"Rati Talai, Banswara - RSPCB",2026-04-21 17:00:00,-0.3036688114262766,-0.40772763757627867,0.2798265701252967,0.4659278478290138,-0.17673982778061004,-0.5928486953655288,-0.8517901301869177,94.0
"Regional Park, Indore - IMC",2026-04-21 17:00:00,-0.641876841622603,-0.9622372246800176,-0.3954237155637724,-1.1500766590657334,-1.2845727147629806,-0.7126042492367712,0.42736468229529945,44.0
"Residency Area, Indore - IMC",2026-04-21 17:00:00,-0.07819679129539242,-0.1304728440244092,-0.23959672655860262,-1.0218223331217058,-1.0428637212395542,-0.7365553600110198,-0.7718429544067792,51.0
"Revenue Colony-Shivajinagar, Pune - IITM",2026-04-21 17:00:00,0.6545872741299813,-0.1304728440244092,-0.23959672655860262,-0.4575032989679846,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Rishi Nagar, Kaithal - HSPCB",2026-04-21 17:00:00,-0.41640482149171876,0.1467819495274603,0.2278842404569068,-0.9192188723664838,0.10525399799672064,0.46100017870140586,3.4653573619405655,108.0
"Rohini, Delhi - DPCC",2026-04-21 17:00:00,-0.41640482149171876,0.42403674307932976,0.3837112294620766,-0.20099464707992945,2.361204604215366,1.442995720445595,0.7471533854158537,220.0
"Rohta, Agra - UPPCB",2026-04-21 17:00:00,-0.754612851688045,-0.1304728440244092,-0.7070776935741121,-1.0474731983105112,-0.21702466003451443,-0.16172870142905546,-0.4520542512862249,92.0
"Royapuram, Chennai - TNPCB",2026-04-21 17:00:00,-0.4727728265244398,-0.40772763757627867,-0.7070776935741121,-0.9192188723664838,-1.1435758018743152,-1.2395286862702386,-0.8517901301869177,46.0
"SAC ISRO Bopal, Ahmedabad - IITM",2026-04-21 17:00:00,-0.19093280136083451,-0.40772763757627867,-0.4473660452321624,0.26072092631856975,-0.6400153987005105,-0.2096309229775525,-0.3721070755060863,71.0
"SAC ISRO Satellite, Ahmedabad - IITM",2026-04-21 17:00:00,0.5982192690972602,-0.40772763757627867,-0.7070776935741121,-0.9448697375552892,-0.05588533101889689,0.2693912925074178,0.02762880339460658,100.0
"SDM Office_Khagra, Kishanganj - BSPCB",2026-04-21 17:00:00,-0.9800848718189292,-0.6849824311281482,-0.9667893419160617,-0.4831541641567901,-1.123433385747363,-0.49704425226853466,-0.6918957786266406,53.0
"SFTI Kusdihra, Gaya - BSPCB",2026-04-21 17:00:00,-0.9800848718189292,-0.40772763757627867,-0.18765439689021268,0.3633243870737918,-0.599730566446606,-0.2096309229775525,-0.6918957786266406,73.0
"SIDCO Kurichi, Coimbatore - TNPCB",2026-04-21 17:00:00,0.09090722380277075,-1.2394920182318871,-0.6551353639057221,-0.8422662768000673,-0.9824364728586977,-0.5449464738170317,0.5872590338555767,54.0
"SIPCOT Industrial Park, Perundurai - TNPCB",2026-04-21 17:00:00,0.5418512640645392,-0.6849824311281482,-0.759020023242502,-0.7653136812336507,-1.0630061373665065,-0.8084086923337653,0.02762880339460658,50.0
"SRM University, Modinagar - UPPCB",2026-04-21 17:00:00,0.7673232841954234,-0.6849824311281482,1.630327141503435,0.5172295782066249,3.3683254105629756,3.1914268069657363,1.066942088536408,290.0
"SVPI Airport Hansol, Ahmedabad - IITM",2026-04-21 17:00:00,-0.24730080639355556,-0.9622372246800176,0.2798265701252967,0.28637179150737524,0.12539641412367283,-0.5209953630427832,0.10757597917474515,109.0
"SVSPA Campus, Barrackpore - WBPCB",2026-04-21 17:00:00,0.1472752288354918,0.1467819495274603,-0.13571206722182275,-0.20099464707992945,-0.7810123115891758,-0.49704425226853466,-0.13226554816567057,64.0
"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-04-21 17:00:00,1.2746353294899129,-0.6849824311281482,0.6434228778040263,-0.9961714679329003,0.9109506430748083,-0.47309314149428616,-0.611948602846502,148.0
"Sadar Bazar, Jaisalmer - RSPCB",2026-04-21 17:00:00,-0.8109808567207661,2.6420750914942857,-0.23959672655860262,0.31202265669618073,0.30667815926624253,-0.3054353660745466,-1.0916316575273335,118.0
"Sahilara, Maihar - KJS Cements",2026-04-21 17:00:00,2.7965714653733813,-0.1304728440244092,-0.23959672655860262,-0.22664551226873497,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Sahu Nagar, Sawai Madhopur - RSPCB",2026-04-21 17:00:00,-0.13456479632811347,-0.40772763757627867,0.5914805481356363,2.441044467367038,0.6893840656783342,-0.8802620246565108,-1.0916316575273335,148.0
"Samanpura, Patna - BSPCB",2026-04-21 17:00:00,2.063787399948007,-0.1304728440244092,-0.7070776935741121,1.2098029383043736,1.1123748043443302,0.19753796018467223,-0.9317373059670563,158.0
"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-04-21 17:00:00,-0.8109808567207661,-0.40772763757627867,-0.9667893419160617,0.1324666003745422,-0.05588533101889689,-0.9281642462050079,-1.0116844817471948,100.0
"Sanathnagar, Hyderabad - TSPCB",2026-04-21 17:00:00,0.4854832590318181,-0.1304728440244092,-0.23959672655860262,-0.9705206027440948,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Sanegurava Halli, Bengaluru - KSPCB",2026-04-21 17:00:00,-0.5855088365898818,-0.1304728440244092,-0.23959672655860262,-0.22664551226873497,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Sanjay Nagar, Ghaziabad - UPPCB",2026-04-21 17:00:00,2.571099445242497,0.7012915366311993,1.3186731634930955,1.4406607250036232,2.3007773558345095,0.604706843346897,1.2268364400966851,217.0
"Sanjay Palace, Agra - UPPCB",2026-04-21 17:00:00,0.09090722380277075,-0.1304728440244092,-0.8109623529108919,1.7741219724580948,1.495080710756422,1.2992890558001038,0.10757597917474515,177.0
"Sardar Patel Inter College, Baghpat - UPPCB",2026-04-21 17:00:00,0.8236912892281444,-0.9622372246800176,0.020114921783347058,0.6198330389618469,2.965477088023932,1.2992890558001038,2.1062553736782097,250.0
"Sardar Patel Nagar, Dhanbad - JSPCB",2026-04-21 17:00:00,2.1201554049807285,-0.1304728440244092,-0.23959672655860262,0.1324666003745422,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Satyawati Vihar, Karauli - RSPCB",2026-04-21 17:00:00,0.372747248966376,0.7012915366311993,0.851192196477586,1.1071994775491516,-0.17673982778061004,-0.25753314452604953,-0.4520542512862249,96.0
"Savitribai Phule Pune University, Pune - MPCB",2026-04-21 17:00:00,-0.698244846655324,-0.9622372246800176,-0.29153905622699255,0.28637179150737524,-0.8212971438430802,-0.7365553600110198,-0.9317373059670563,64.0
"Savta Mali Nagar, Pimpri-Chinchwad - IITM",2026-04-21 17:00:00,1.2746353294899129,-0.1304728440244092,0.9550768558143659,-0.9705206027440948,-0.37816398905013193,-0.4251909199457891,-0.29215989972594775,84.0
"Sawe Wadi, Latur - MPCB",2026-04-21 17:00:00,-0.9800848718189292,0.42403674307932976,-0.23959672655860262,-0.329248973023957,-0.8817243922239367,-0.233582033751801,-0.8517901301869177,64.0
"Science Center, Surat - SMC",2026-04-21 17:00:00,0.9927953043263076,-0.1304728440244092,-0.6031930342373322,-0.22664551226873497,-0.4184488213040363,-0.233582033751801,0.10757597917474515,82.0
"Secretariat, Amaravati - APPCB",2026-04-21 17:00:00,-1.0364528768516503,-0.6849824311281482,-0.5512507045689422,0.23507006112976422,-1.0630061373665065,-1.0958220216247474,-0.13226554816567057,62.0
"Sector - 125, Noida - UPPCB",2026-04-21 17:00:00,0.7109552791627023,2.919329885046155,2.0458657788505548,1.3124063990595958,1.5555079591372785,0.5568046217984,-0.29215989972594775,180.0
"Sector - 62, Noida - IMD",2026-04-21 17:00:00,1.387371339555355,-0.1304728440244092,-0.3954237155637724,1.1841520731155681,1.192944468852139,0.8921201726378791,-0.29215989972594775,162.0
